GEOG,488-01,Sem in Medical Geog: The Human Ecology of Infectious and Vector-Borne Diseases,spring,2013
GEOL,100-01,Oceanography,spring,2013
GEOL,103-01,Geocinema,spring,2013
GEOL,165-01,History/Evolution of Earth,spring,2013
GEOL,165-L1,History/Evolution of Earth Lab,spring,2013
GEOL,165-L2,History/Evolution of Earth Lab,spring,2013
GEOL,255-01,Structural Geology,spring,2013
GEOL,255-L1,Structural Geology Lab,spring,2013
GEOL,265-01,Sedimentology/Stratigraphy,spring,2013
GEOL,265-L1,Sedimentology/Stratigraphy Lab,spring,2013
GEOL,294-01,Paleoclimate,spring,2013
GEOL,294-02,Cosmochemistry: Origins of the Elements and Solar System,spring,2013
GEOL,294-L1,Paleoclimate Lab,spring,2013
GEOL,302-01,Petrology and Geochemistry,spring,2013
GEOL,450-01,Senior Seminar,spring,2013
GEOL,450-01,Senior Seminar,spring,2013
GERM,102-01,Elementary German II,spring,2013
GERM,102-L1,Elementary German II Lab,spring,2013
GERM,102-L2,Elementary German II Lab,spring,2013
GERM,102-L4,Elementary German II Lab,spring,2013
GERM,110-01,Accelerated Elementary German,spring,2013
GERM,110-L1,Accel Elementary German Lab,spring,2013
GERM,110-L2,Accel Elementary German Lab,spring,2013
GERM,110-L3,Accel Elementary German Lab,spring,2013
GERM,110-L4,Accel Elementary German Lab,spring,2013
GERM,203-01,Intermediate German I,spring,2013
GERM,203-L1,Intermediate German I Lab,spring,2013
GERM,203-L4,Intermediate German I Lab,spring,2013
GERM,204-01,Intermediate German II,spring,2013
GERM,204-L1,Intermediate German II Lab,spring,2013
GERM,204-L3,Intermediate German II Lab,spring,2013
GERM,204-L4,Intermediate German II Lab,spring,2013
GERM,204-L5,Intermediate German II Lab,spring,2013
GERM,305-01,German Through the Media,spring,2013
GERM,305-L1,German Through the Media Lab,spring,2013
GERM,305-L2,German Through the Media Lab,spring,2013
GERM,307-01,Global Cities: Berlin and Vienna,spring,2013
GERM,366-01,Postwar Germany,spring,2013
GERM,394-01,The Power of Words,spring,2013
GERM,394-02,Metaphysics in Secular Thought,spring,2013
GERM,488-01,Senior Seminar,spring,2013
HISP,101-01,Elementary Spanish I,spring,2013
HISP,101-L1,Elementary Spanish I Lab,spring,2013
HISP,101-L2,Elementary Spanish I Lab,spring,2013
HISP,101-L3,Elementary Spanish I Lab,spring,2013
HISP,102-01,Elementary Spanish II,spring,2013
HISP,102-02,Elementary Spanish II,spring,2013
HISP,102-L1,Elementary Spanish II Lab,spring,2013
HISP,102-L2,Elementary Spanish II Lab,spring,2013
HISP,102-L3,Elementary Spanish II Lab,spring,2013
HISP,102-L5,Elementary Spanish II Lab,spring,2013
HISP,110-01,Accelerated Beginning Spanish,spring,2013
HISP,111-01,Accel Elementary Portuguese,spring,2013
HISP,203-01,Intermediate Spanish I,spring,2013
HISP,203-02,Intermediate Spanish I,spring,2013
HISP,203-03,Intermediate Spanish I,spring,2013
HISP,203-L1,Intermediate Spanish I Lab,spring,2013
HISP,203-L2,Intermediate Spanish I Lab,spring,2013
HISP,203-L3,Intermediate Spanish I Lab,spring,2013
HISP,203-L4,Intermediate Spanish I Lab,spring,2013
HISP,203-L6,Intermediate Spanish I Lab,spring,2013
HISP,203-L7,Intermediate Spanish I Lab,spring,2013
HISP,204-01,Intermediate Spanish II,spring,2013
HISP,204-02,Intermediate Spanish II,spring,2013
HISP,204-03,Intermediate Spanish II,spring,2013
HISP,204-04,Intermediate Spanish II,spring,2013
HISP,204-L1,Intermediate Spanish II Lab,spring,2013
HISP,204-L2,Intermediate Spanish II Lab,spring,2013
HISP,204-L3,Intermediate Spanish II Lab,spring,2013
HISP,204-L4,Intermediate Spanish II Lab,spring,2013
HISP,204-L5,Intermediate Spanish II Lab,spring,2013
HISP,204-L6,Intermediate Spanish II Lab,spring,2013
HISP,204-L8,Intermediate Spanish II Lab,spring,2013
HISP,204-L9,Intermediate Spanish II Lab,spring,2013
HISP,220-01,Accel Intermediate Spanish,spring,2013
HISP,220-02,Accel Intermediate Spanish,spring,2013
HISP,305-01,Introduction to Hispanic Studies: Oral and Written Expression,spring,2013
HISP,305-02,Introduction to Hispanic Studies: Oral and Written Expression,spring,2013
HISP,305-03,Introduction to Hispanic Studies: Oral and Written Expression,spring,2013
HISP,307-01,Introduction to the Analysis of Hispanic Texts,spring,2013
HISP,308-01,Introduction to U.S. Latino Studies,spring,2013
HISP,309-01,Intro to Hispanic Linguistics,spring,2013
HISP,331-01,Luso-Brazilian Voices: Conversations and Composition,spring,2013
HISP,415-01,Cultural Resistance/Survival: Indigenous and African Peoples in Early Spanish America,spring,2013
HISP,427-01,Dramatic Words: Hispanic Theater and Poetry,spring,2013
HISP,436-01,Spanish Dialectology,spring,2013
HISP,488-01,Senior Seminar,spring,2013
HISP,494-01,Las Voces de Inmigrantes y Exiliados en la Narrativa Postmoderna Espanola,spring,2013
HIST,110-01,Introduction to European History: Europe between the Wars,spring,2013
HIST,136-01,American Violence 1800 to 1865: The Early Republic to the Civil War,spring,2013
HIST,181-01,Introduction to Latin America and the Caribbean,spring,2013
HIST,190-01,Topics in US History: Women's History through Oral History,spring,2013
HIST,194-01,Going Global: The Experiment of World History,spring,2013
HIST,234-01,American Environmental History,spring,2013
HIST,244-01,US Since 1945,spring,2013
HIST,260-01,Rise/Fall of Tsarist Russia,spring,2013
HIST,275-01,The Rise of Modern China,spring,2013
HIST,294-01,"Race, Nation and Genocides in the Modern World",spring,2013
HIST,294-02,"""The Garden in the Machine"": The City and Nature in the Long 20th Century",spring,2013
HIST,294-03,Slavery and Abolition during the Age of Revolution,spring,2013
HIST,294-04,Religion and the US Founding: Contests over the Place of Religion in Politics,spring,2013
HIST,294-05,"Sex and the City:  Gender, Sexuality, and Urban Life",spring,2013
HIST,294-06,Wars on Poverty,spring,2013
HIST,294-07,Global Encounters in History: China and Africa,spring,2013
HIST,294-08,History of Latinos in the US,spring,2013
HIST,294-09,The 1970s: History of a Crisis,spring,2013
HIST,294-11,20th C Environmental World,spring,2013
HIST,364-01,Germany from 1871 to Present,spring,2013
HIST,378-01,War Crimes and Memory in East Asia,spring,2013
HIST,379-01,The Study of History,spring,2013
HIST,394-02,Men in Black: Religious Expansion and Expulsion,spring,2013
HIST,394-03,Conquering the Flesh: Renunication of Food and Sex in the Christian Religion,spring,2013
HIST,394-04,"Food, Environment and Society in 20th Century America",spring,2013
INTD,191-01,Supplementary Writing Workshop,spring,2013
INTD,411-01,Sr Seminar in Community and Global Health,spring,2013
INTL,114-01,Intro to International Studies: International Codes of Conduct,spring,2013
INTL,115-01,Introduction to International Studies: World Travel,spring,2013
INTL,202-01,Global Media Industries,spring,2013
INTL,225-01,Comparative Economic Systems,spring,2013
INTL,245-01,Intro to Intl Human Rights,spring,2013
INTL,266-01,Performance/Documents/Rights,spring,2013
INTL,272-01,The Post-Soviet Sphere,spring,2013
INTL,294-01,Global Shakespeares: All the World,spring,2013
INTL,294-02,Global Encounters in History: China and Africa,spring,2013
INTL,300-01,Advanced Feminist/Queer Theories and Methodologies,spring,2013
INTL,323-01,Economic Restructuring in Latin America,spring,2013
INTL,352-01,Transitional Justice,spring,2013
INTL,364-01,Culture and Revolution,spring,2013
INTL,368-01,Sustainable Development and Global Future,spring,2013
INTL,382-01,"Poverty, Health, and Development",spring,2013
INTL,384-01,Langston Hughes: Global Writer,spring,2013
INTL,415-01,Cultural Resistance/Survival: Indigenous and African Peoples in Early Spanish America,spring,2013
INTL,480-01,Paradigms of Global Leadership,spring,2013
INTL,485-01,Senior Seminar: Confronting Global Hatred,spring,2013
INTL,488-01,Senior Seminar: Thinking on a World Scale,spring,2013
JAPA,102-01,First Year Japanese II,spring,2013
JAPA,102-02,First Year Japanese II,spring,2013
JAPA,102-L1,First Year Japanese II Lab,spring,2013
JAPA,102-L2,First Year Japanese II Lab,spring,2013
JAPA,102-L3,First Year Japanese II Lab,spring,2013
JAPA,204-01,Second Year Japanese II,spring,2013
JAPA,204-02,Second Year Japanese II,spring,2013
JAPA,204-L1,Second Year Japanese II Lab,spring,2013
JAPA,204-L2,Second Year Japanese II Lab,spring,2013
JAPA,204-L3,Second Year Japanese II Lab,spring,2013
JAPA,294-01,Narratives of Alienation:  20th Century Japanese Literature and Film,spring,2013
JAPA,306-01,Third Year Japanese II,spring,2013
JAPA,306-L1,Third Year Japanese II Lab,spring,2013
JAPA,306-L2,Third Year Japanese II Lab,spring,2013
JAPA,408-01,Fourth Year Japanese II,spring,2013
JAPA,488-01,Translating Japanese: Theory and Practice,spring,2013
LATI,181-01,Introduction to Latin America and the Caribbean,spring,2013
LATI,244-01,Urban Latino Power,spring,2013
LATI,268-01,Rights and Resistance: Theater and Film in Latin America,spring,2013
LATI,294-01,"""The Garden in the Machine"": The City and Nature in the Long 20th Century",spring,2013
LATI,307-01,Introduction to the Analysis of Hispanic Texts,spring,2013
LATI,308-01,Introduction to U.S. Latino Studies,spring,2013
LATI,323-01,Economic Restructuring in Latin America,spring,2013
LATI,415-01,Cultural Resistance/Survival: Indigenous and African Peoples in Early Spanish America,spring,2013
LATI,436-01,Spanish Dialectology,spring,2013
LING,100-01,Introduction to Linguistics,spring,2013
LING,104-01,The Sounds of Language,spring,2013
LING,175-01,Sociolinguistics,spring,2013
LING,200-01,English Syntax,spring,2013
LING,205-01,Phonology,spring,2013
LING,225-01,100 Words for Snow: Language and Nature,spring,2013
LING,309-01,Intro to Hispanic Linguistics,spring,2013
LING,378-01,Psychology of Language,spring,2013
LING,400-01,Field Methods in Linguistics,spring,2013
LING,436-01,Spanish Dialectology,spring,2013
LING,488-01,Translating Japanese: Theory and Practice,spring,2013
MATH,135-01,Applied Calculus,spring,2013
MATH,135-02,Applied Calculus,spring,2013
MATH,136-01,Discrete Mathematics,spring,2013
MATH,137-01,Single Variable Calculus,spring,2013
MATH,137-02,Single Variable Calculus,spring,2013
MATH,153-01,Data Analysis and Statistics,spring,2013
MATH,153-02,Data Analysis and Statistics,spring,2013
MATH,155-01,Intro to Statistical Modeling,spring,2013
MATH,155-02,Intro to Statistical Modeling,spring,2013
MATH,155-03,Intro to Statistical Modeling,spring,2013
MATH,191-01,Data and Computing Fundamentals,spring,2013
MATH,236-01,Linear Algebra,spring,2013
MATH,237-01,Multivariable Calculus,spring,2013
MATH,237-02,Multivariable Calculus,spring,2013
MATH,253-01,Applied Mulitivariate Stats,spring,2013
MATH,253-02,Applied Mulitivariate Stats,spring,2013
MATH,265-01,Philosophy of Mathematics,spring,2013
MATH,312-01,Differential Equations,spring,2013
MATH,361-01,Theory of Computation,spring,2013
MATH,365-01,Computational Linear Algebra,spring,2013
MATH,365-02,Computational Linear Algebra,spring,2013
MATH,376-01,Algebraic Structures,spring,2013
MATH,437-01,Continuous Applied Mathematics,spring,2013
MATH,477-01,Topics in Analysis,spring,2013
MCST,110-01,Texts and Power: Foundations of Media and Cultural Studies,spring,2013
MCST,128-01,Film Analysis/Visual Culture,spring,2013
MCST,202-01,Global Media Industries,spring,2013
MCST,234-01,New Media Theories/Practices,spring,2013
MCST,249-01,History of Film Since 1941,spring,2013
MCST,294-01,Old and New Media,spring,2013
MCST,294-02,Dance for the Camera,spring,2013
MCST,294-03,"Kids, Culture, and New Media",spring,2013
MCST,354-01,Blackness in the Media,spring,2013
MCST,394-01,Adv Journalism: New Media,spring,2013
MCST,488-01,Adv Seminar: Visual Representations of Nation/Culture/Race/Gender,spring,2013
MUSI,110-01,Music Appreciation,spring,2013
MUSI,112-01,Basic Musicianship,spring,2013
MUSI,114-01,Theory II,spring,2013
MUSI,114-L1,Theory II Lab,spring,2013
MUSI,114-L2,Theory II Lab,spring,2013
MUSI,153-01,Electronic Music,spring,2013
MUSI,264-01,History of Jazz,spring,2013
MUSI,294-01,"Cover Songs: Authenticity, Value, and Meaning in Emulation to Parody",spring,2013
MUSI,314-01,"Theory IV, Contemporary Theory and Literature",spring,2013
MUSI,343-01,Western Music-19th Century,spring,2013
MUSI,394-01,Intro to North Indian Music,spring,2013
MUSI,73-01,African Music Ensemble,spring,2013
MUSI,73-01,African Music Ensemble,spring,2013
MUSI,75-01,Macalester Choir,spring,2013
MUSI,77-01,Highland Camerata,spring,2013
MUSI,77-01,Highland Camerata,spring,2013
MUSI,81-01,Mac Jazz Band,spring,2013
MUSI,83-01,Jazz/Popular Music Combos,spring,2013
MUSI,83-01,Jazz/Popular Music Combos,spring,2013
MUSI,85-01,Pipe Band,spring,2013
MUSI,87-01,Chamber Ensemble,spring,2013
MUSI,89-01,Orchestra,spring,2013
MUSI,91-01,Mac Early Music Ensembles,spring,2013
MUSI,95-01,Piano,spring,2013
MUSI,95-02,Voice,spring,2013
MUSI,95-03,Piano,spring,2013
MUSI,95-07,Jazz Voice,spring,2013
MUSI,95-09,Voice,spring,2013
MUSI,95-10,Voice,spring,2013
MUSI,95-11,Voice,spring,2013
MUSI,95-13,African Voice,spring,2013
MUSI,95-17,Guitar,spring,2013
MUSI,95-19,Guitar,spring,2013
MUSI,95-1M,Trombone,spring,2013
MUSI,95-22,Violin,spring,2013
MUSI,95-25,Viol de Gamba,spring,2013
MUSI,95-26,Cello,spring,2013
MUSI,95-29,Flute,spring,2013
MUSI,95-32,Recorder,spring,2013
MUSI,95-33,Clarinet,spring,2013
MUSI,95-38,Trombone,spring,2013
MUSI,95-39,Tuba,spring,2013
MUSI,95-41,Percussion,spring,2013
MUSI,95-42,African Percussion,spring,2013
MUSI,95-4M,Percussion,spring,2013
MUSI,95-5M,African Percussion,spring,2013
MUSI,95-BL,Violin,spring,2013
MUSI,95-CI,Voice,spring,2013
MUSI,95-CJ,Saxophone,spring,2013
MUSI,95-CM,Guitar,spring,2013
MUSI,95-H1,Harp,spring,2013
MUSI,95-HY,Cello,spring,2013
MUSI,95-JM,Jazz Saxophone,spring,2013
MUSI,95-M,Piano,spring,2013
MUSI,95-M3,African Flute,spring,2013
MUSI,95-M4,Oboe,spring,2013
MUSI,95-M6,Clarinet,spring,2013
MUSI,95-M7,Bassoon,spring,2013
MUSI,95-M8,Saxophone,spring,2013
MUSI,95-M9,Trumpet,spring,2013
MUSI,95-MB,Piano,spring,2013
MUSI,95-MD,Piano,spring,2013
MUSI,95-MG,Organ,spring,2013
MUSI,95-MH,Voice,spring,2013
MUSI,95-MI,Voice,spring,2013
MUSI,95-MJ,Voice,spring,2013
MUSI,95-ML,African Voice,spring,2013
MUSI,95-MP,Guitar,spring,2013
MUSI,95-MQ,Mandolin,spring,2013
MUSI,95-MR,Jazz Voice,spring,2013
MUSI,95-MU,Violin,spring,2013
MUSI,95-MW,Viola,spring,2013
MUSI,95-MY,Cello,spring,2013
MUSI,95-MZ,Bass,spring,2013
MUSI,95-W2,Flute,spring,2013
MUSI,95-WA,Jazz Trumpet,spring,2013
MUSI,95-WC,Piano,spring,2013
MUSI,95-WD,Piano,spring,2013
MUSI,95-WH,Voice,spring,2013
MUSI,95-WJ,Voice,spring,2013
MUSI,97-01,Piano for Proficiency,spring,2013
MUSI,97-03,Piano for Proficiency,spring,2013
MUSI,97-04,Piano for Proficiency,spring,2013
NEUR,180-01,"Brain, Mind, and Behavior",spring,2013
NEUR,248-01,Behavioral Neuroscience,spring,2013
NEUR,248-L1,Behavioral Neuroscience Lab,spring,2013
NEUR,300-01,Directed Research,spring,2013
NEUR,385-01,Mind Reading: Understanding Functional Magnetic Resonance Imaging,spring,2013
NEUR,488-01,Senior Seminar,spring,2013
PHIL,115-01,Introduction to Philosophy,spring,2013
PHIL,120-01,Introduction to Symbolic Logic,spring,2013
PHIL,120-02,Introduction to Symbolic Logic,spring,2013
PHIL,125-01,Ethics,spring,2013
PHIL,125-02,Ethics,spring,2013
PHIL,229-01,Environmental Ethics,spring,2013
PHIL,231-01,Modern Philosophy,spring,2013
PHIL,294-01,American Philosophy,spring,2013
PHIL,365-01,Philosophy of Mathematics,spring,2013
PHIL,367-01,20th Century Continental Philosophy,spring,2013
PHIL,394-01,Contemporary Metaphysics and Epistemology,spring,2013
PE,01-01,Swimming I,spring,2013
PE,03-01,Beginning Social Dance,spring,2013
PE,04-01,Karate I,spring,2013
PE,06-01,Yoga I,spring,2013
PE,06-02,Yoga I,spring,2013
PE,08-01,Step Aerobics,spring,2013
PE,09-01,Conditioning,spring,2013
PE,10-01,Racquetball I,spring,2013
PE,11-01,Swimming II,spring,2013
PE,13-01,Intermediate Social Dance,spring,2013
PE,14-01,Karate II,spring,2013
PE,16-01,Yoga II,spring,2013
PE,18-01,Pilates,spring,2013
PE,19-01,Conditioning II,spring,2013
PE,20-01,Weight Training,spring,2013
PE,21-01,Swim for Fitness,spring,2013
PE,26-01,Tai Chi Chuan,spring,2013
PE,28-01,Pilates II,spring,2013
PE,33-01,Salsa Dance,spring,2013
PE,51-01,Aqua Aerobics,spring,2013
PHYS,111-01,Contemporary Concepts,spring,2013
PHYS,111-02,Contemporary Concepts,spring,2013
PHYS,112-01,Cosmos: Perspectives and Reflections,spring,2013
PHYS,130-01,Science of Renewable Energy,spring,2013
PHYS,130-L1,Science of Renewable Energy Lab,spring,2013
PHYS,226-01,Principles of Physics I,spring,2013
PHYS,226-L1,Principles of Physics I Lab,spring,2013
PHYS,226-L2,Principles of Physics I Lab,spring,2013
PHYS,227-01,Principles of Physics II,spring,2013
PHYS,227-L1,Principles of Physics II Lab,spring,2013
PHYS,227-L2,Principles of Physics II Lab,spring,2013
PHYS,227-L3,Principles of Physics II Lab,spring,2013
PHYS,348-01,Laboratory Instrumentation,spring,2013
PHYS,348-L1,Laboratory Instrumentation Lab,spring,2013
PHYS,348-L2,Laboratory Instrumentation Lab,spring,2013
PHYS,444-01,Electromagnetic Radiation,spring,2013
PHYS,460-01,Astrophysics,spring,2013
PHYS,461-01,Mechanics,spring,2013
PHYS,468-01,Statistical Mechanics,spring,2013
PHYS,489-01,Physics Seminar,spring,2013
POLI,120-01,International Politics,spring,2013
POLI,160-01,Foundations of Political Theory,spring,2013
POLI,194-01,US Politics in Comparative Perspective,spring,2013
POLI,203-01,Politics and Inequality,spring,2013
POLI,205-01,Politics and Policymaking,spring,2013
POLI,207-01,US Civil Rights and Civil Liberties,spring,2013
POLI,215-01,Environmental Politics/Policy,spring,2013
POLI,216-01,Legislative Politics,spring,2013
POLI,220-01,Foreign Policy: China,spring,2013
POLI,222-01,Regional Conflict/Security,spring,2013
POLI,241-01,The Holocaust: Representation and Interpretations,spring,2013
POLI,242-01,Development Politics,spring,2013
POLI,244-01,Urban Latino Power,spring,2013
POLI,260-01,Contemporary Political Theory,spring,2013
POLI,272-01,Researching Political Communication,spring,2013
POLI,294-01,Immigration,spring,2013
POLI,294-02,Boundaries of Democracy and Empire,spring,2013
POLI,300-01,American Government Institutions,spring,2013
POLI,305-01,Women's Voices in Politics,spring,2013
POLI,323-01,Humanitarianism in World Politics,spring,2013
POLI,335-01,Science and Citizenship,spring,2013
POLI,390-01,Chuck Green Civic Engagement Fellowship,spring,2013
POLI,404-01,Honors Colloquium,spring,2013
PSYC,100-01,Introduction to Psychology,spring,2013
PSYC,100-02,Introduction to Psychology,spring,2013
PSYC,100-L1,Introduction to Psychology Lab,spring,2013
PSYC,100-L2,Introduction to Psychology Lab,spring,2013
PSYC,100-L3,Introduction to Psychology Lab,spring,2013
PSYC,100-L4,Introduction to Psychology Lab,spring,2013
PSYC,180-01,"Brain, Mind, and Behavior",spring,2013
PSYC,201-01,Research in Psychology I,spring,2013
PSYC,201-L1,Research in Psychology I Lab,spring,2013
PSYC,201-L2,Research in Psychology I Lab,spring,2013
PSYC,202-01,Research in Psychology II,spring,2013
PSYC,220-01,Educational Psychology,spring,2013
PSYC,240-01,Principles of Learning and Behavior,spring,2013
PSYC,240-L1,Principles of Learning and Behavior,spring,2013
PSYC,248-01,Behavioral Neuroscience,spring,2013
PSYC,248-L1,Behavioral Neuroscience Lab,spring,2013
PSYC,252-01,"Distress, Dysfunction, and Disorder: Perspectives on the DSM",spring,2013
PSYC,254-01,Social Psychology,spring,2013
PSYC,264-01,The Psychology of Gender,spring,2013
PSYC,300-01,Directed Research in Psych,spring,2013
PSYC,300-01,Directed Research in Psych,spring,2013
PSYC,300-01,Directed Research in Psych,spring,2013
PSYC,300-01,Directed Research in Psych,spring,2013
PSYC,378-01,Psychology of Language,spring,2013
PSYC,380-01,Community Psychology and Public Health,spring,2013
PSYC,385-01,Mind Reading: Understanding Functional Magnetic Resonance Imaging,spring,2013
PSYC,386-01,Seminar in Neuropharmacology,spring,2013
PSYC,394-01,Psychology of Japanese-American Internment,spring,2013
PSYC,394-03,Inside the Animal Mind,spring,2013
RELI,111-01,Introduction to Buddhism,spring,2013
RELI,121-01,New Testament,spring,2013
RELI,145-01,"Pagans, Christians and Jews in Classical Antiquity: Cultures in Conflict",spring,2013
RELI,194-01,American Heretics,spring,2013
RELI,194-02,Jews and Christians: From Diatribe to Dialogue to ?,spring,2013
RELI,232-01,Religion and Food,spring,2013
RELI,294-02,Ritual and Ecology in Southeast Asia,spring,2013
RELI,294-04,"Muslims in Secular, Christian Europe: Identity and Belonging",spring,2013
RELI,294-05,Religion and the US Founding: Contests over the Place of Religion in Politics,spring,2013
RELI,394-01,Conquering the Flesh: Renunication of Food and Sex in the Christian Religion,spring,2013
RELI,394-02,Metaphysics in Secular Thought,spring,2013
RELI,394-03,Men in Black: Religious Expansion and Expulsion,spring,2013
RELI,394-04,The Power of Words,spring,2013
RELI,469-01,Approaches to the Study of Religion,spring,2013
RUSS,102-01,Elementary Russian II,spring,2013
RUSS,102-L1,Elementary Russian II Lab,spring,2013
RUSS,102-L2,Elementary Russian II Lab,spring,2013
RUSS,204-01,Intermediate Russian II,spring,2013
RUSS,204-L1,Intermediate Russian II Lab,spring,2013
RUSS,204-L2,Intermediate Russian II Lab,spring,2013
RUSS,252-01,"20th C Russian Lit/Culture: Satire, Dystopia, and Science Fiction",spring,2013
RUSS,270-01,Wrongdoing in Russian Literature,spring,2013
RUSS,272-01,The Post-Soviet Sphere,spring,2013
RUSS,364-01,Culture and Revolution,spring,2013
RUSS,488-01,Senior Seminar,spring,2013
SOCI,110-01,Introduction to Sociology,spring,2013
SOCI,110-02,Introduction to Sociology,spring,2013
SOCI,175-01,Sociolinguistics,spring,2013
SOCI,190-01,Criminal Behavior/Social Control,spring,2013
SOCI,194-02,Medical Sociology,spring,2013
SOCI,220-01,Sociology of Race/Ethnicity,spring,2013
SOCI,269-01,Social Science Inquiry,spring,2013
SOCI,290-01,Islam and the West,spring,2013
SOCI,294-01,Public Schools in America,spring,2013
SOCI,294-02,Immigrant Voices,spring,2013
THDA,120-01,Acting Theory and Performance I,spring,2013
THDA,125-01,Technical Theater,spring,2013
THDA,125-L1,Technical Theater Lab,spring,2013
THDA,125-L2,Technical Theater Lab,spring,2013
THDA,210-01,Community-Based Theaters,spring,2013
THDA,220-01,Voice and Speech,spring,2013
THDA,220-01,Voice and Speech,spring,2013
THDA,250-01,Experiential Anatomy and the Mind Body Connection,spring,2013
THDA,255-01,Lighting Design,spring,2013
THDA,266-01,Performance/Documents/Rights,spring,2013
THDA,268-01,Rights and Resistance: Theater and Film in Latin America,spring,2013
THDA,294-01,Dance for the Camera,spring,2013
THDA,350-01,Directing and Devising: Making Meaning on the Stage,spring,2013
THDA,360-01,Acting Theory/Performance II,spring,2013
THDA,21-01,African Dance,spring,2013
THDA,31-01,Dance Improvisation,spring,2013
THDA,42-01,Modern Dance II,spring,2013
THDA,45-01,Modern Dance IV,spring,2013
THDA,53-01,Ballet III,spring,2013
WGSS,110-01,Intro to LGBTQ Studies,spring,2013
WGSS,117-01,"Women, Health, Reproduction",spring,2013
WGSS,117-02,"Women, Health, Reproduction",spring,2013
WGSS,194-01,Topics in US History: Women's History through Oral History,spring,2013
WGSS,194-02,Feminist Classicists Re(Read) Greek Tragedy,spring,2013
WGSS,242-01,Economics of Gender,spring,2013
WGSS,264-01,The Psychology of Gender,spring,2013
WGSS,294-01,The 1970s: History of a Crisis,spring,2013
WGSS,294-02,Gender and Sexuality in China,spring,2013
WGSS,294-03,"Sex in the City: Gender, Sexuality, and Urban Life",spring,2013
WGSS,294-04,Wars on Poverty,spring,2013
WGSS,300-01,Advanced Feminist/Queer Theories and Methodologies,spring,2013
WGSS,306-01,Women's Voices in Politics,spring,2013
WGSS,394-01,The Political Economy of Gender and Sexuality,spring,2013
WGSS,394-02,Conquering the Flesh: Renunication of Food and Sex in the Christian Religion,spring,2013
WGSS,394-03,"Transnational Studies: Race, Empire and the Politics of Transracial and Transnational Adoption",spring,2013
WGSS,400-01,Senior Seminar: Linking Theory and Practice,spring,2013
AMST,103-01,The Problems of Race in US Social Thought and Policy,fall,2014
AMST,110-01,Introduction to African American Studies,fall,2014
AMST,194-01,Hunger Games,fall,2014
AMST,194-02,Asian America: A Social History,fall,2014
AMST,200-01,Critical Methods for American Studies Research,fall,2014
AMST,225-01,Native American History,fall,2014
AMST,240-01,"Race, Culture and Ethnicity in Education",fall,2014
AMST,250-01,"Race, Place and Space",fall,2014
AMST,256-01,Transatlantic Slave Trade,fall,2014
AMST,275-01,African American Literature to 1900,fall,2014
AMST,294-01,Lines in the Sand: The U.S. Mexico Borderlands,fall,2014
AMST,294-02,Immigration and Citizenship in American Political Development,fall,2014
AMST,300-01,Jr Civic Engagement Seminar,fall,2014
AMST,308-01,Introduction to U.S. Latino/a Studies,fall,2014
AMST,330-01,Mellon Seminar,fall,2014
AMST,334-01,Cultural Studies and the Media,fall,2014
AMST,370-01,Understanding and Confronting Racism,fall,2014
ANTH,101-01,General Anthropology,fall,2014
ANTH,111-01,Cultural Anthropology,fall,2014
ANTH,194-01,Politics of Truth and Memory in Latin America,fall,2014
ANTH,206-01,Endangered/Minority Languages,fall,2014
ANTH,230-01,Ethnographic Interviewing,fall,2014
ANTH,239-01,Medical Anthropology,fall,2014
ANTH,241-01,Anthropology of Death and Dying,fall,2014
ANTH,248-01,"Magic, Witchcraft and Religions",fall,2014
ANTH,258-01,Peoples and Cultures of Africa,fall,2014
ANTH,259-01,Indigenous Peoples of the Arctic,fall,2014
ANTH,280-01,Topics in Linguistic Anthropology,fall,2014
ANTH,362-01,Culture and Globalization,fall,2014
ANTH,394-01,Introduction to Museum Studies,fall,2014
ANTH,487-01,Theory in Anthropology,fall,2014
ART,130-01,Drawing I,fall,2014
ART,131-01,Introduction to Ceramics,fall,2014
ART,133-01,Introduction to Ceramics: The Wheel,fall,2014
ART,149-01,Introduction to Visual Culture,fall,2014
ART,160-01,Art of the West I,fall,2014
ART,170-01,Art of the East I: China,fall,2014
ART,233-01,Introduction to Digital Photography,fall,2014
ART,234-01,Painting I,fall,2014
ART,235-01,Sculpture I: Basic Sculpture with a Dose of Hot Metal,fall,2014
ART,236-01,Printmaking I,fall,2014
ART,239-01,2-D Design,fall,2014
ART,294-01,Art and the American Culture Wars,fall,2014
ART,294-02,Art and Technology,fall,2014
ART,294-03,Art and Power: World War I and Inflicted traumas,fall,2014
ART,294-04,Roman Art,fall,2014
ART,334-01,Figure Painting,fall,2014
ART,367-01,3-D Design: Structures and the Built Environment,fall,2014
ART,370-01,Drawing II: Mixed Media and Idea Development,fall,2014
ART,373-01,Printmaking II,fall,2014
ART,374-01,Ceramic Art II,fall,2014
ART,394-01,Introduction to Museum Studies,fall,2014
ASIA,111-01,Introduction to Asian Studies,fall,2014
ASIA,150-01,Language and Gender in Japanese Society,fall,2014
ASIA,170-01,Art of the East I: China,fall,2014
ASIA,274-01,The Great Tradition in China before 1840,fall,2014
ASIA,277-01,The Rise of Modern Japan,fall,2014
ASIA,294-01,"Opulence and Decadence: China, Europe, and the Early Modern World",fall,2014
ASIA,294-02,"Dialects, Multilingualism and the Politics of Speaking Japanese",fall,2014
BIOL,117-01,"Women, Health and Reproduction",fall,2014
